sentence,prep_LEMMA,sentence_PP_attached,subj_NUM,subj_GEN,subj_ZIPF,obj_NUM,obj_GEN,obj_ZIPF,embedobj_NUM,embedobj_GEN,embedobj_ZIPF,verb_LEMMA
the girl behind the men likes the boys.,behind,center_embedding,sg,f,5.38,pl,m,5.17,pl,m,5.82,like
the girls see the boy near the man.,near,peripheral,pl,f,5.38,sg,m,5.17,sg,m,5.82,see
the girls near the man see the boy.,near,center_embedding,pl,f,5.38,sg,m,5.17,sg,m,5.82,see
the girls see the boy behind the man.,behind,peripheral,pl,f,5.38,sg,m,5.17,sg,m,5.82,see
the girls behind the man see the boy.,behind,center_embedding,pl,f,5.38,sg,m,5.17,sg,m,5.82,see
the girls like the boy near the man.,near,peripheral,pl,f,5.38,sg,m,5.17,sg,m,5.82,like
the girls near the man like the boy.,near,center_embedding,pl,f,5.38,sg,m,5.17,sg,m,5.82,like
the girls like the boy behind the man.,behind,peripheral,pl,f,5.38,sg,m,5.17,sg,m,5.82,like
the girls behind the man like the boy.,behind,center_embedding,pl,f,5.38,sg,m,5.17,sg,m,5.82,like
the girls see the boy near the men.,near,peripheral,pl,f,5.38,sg,m,5.17,pl,m,5.82,see
the girls near the men see the boy.,near,center_embedding,pl,f,5.38,sg,m,5.17,pl,m,5.82,see
the girls see the boy behind the men.,behind,peripheral,pl,f,5.38,sg,m,5.17,pl,m,5.82,see
the girls behind the men see the boy.,behind,center_embedding,pl,f,5.38,sg,m,5.17,pl,m,5.82,see
the girls like the boy near the men.,near,peripheral,pl,f,5.38,sg,m,5.17,pl,m,5.82,like
the girls near the men like the boy.,near,center_embedding,pl,f,5.38,sg,m,5.17,pl,m,5.82,like
the girls like the boy behind the men.,behind,peripheral,pl,f,5.38,sg,m,5.17,pl,m,5.82,like
the girls behind the men like the boy.,behind,center_embedding,pl,f,5.38,sg,m,5.17,pl,m,5.82,like
the girls see the boys near the man.,near,peripheral,pl,f,5.38,pl,m,5.17,sg,m,5.82,see
the girls near the man see the boys.,near,center_embedding,pl,f,5.38,pl,m,5.17,sg,m,5.82,see
the girls see the boys behind the man.,behind,peripheral,pl,f,5.38,pl,m,5.17,sg,m,5.82,see
the girls behind the man see the boys.,behind,center_embedding,pl,f,5.38,pl,m,5.17,sg,m,5.82,see
the girls like the boys near the man.,near,peripheral,pl,f,5.38,pl,m,5.17,sg,m,5.82,like
the girls near the man like the boys.,near,center_embedding,pl,f,5.38,pl,m,5.17,sg,m,5.82,like
the girls like the boys behind the man.,behind,peripheral,pl,f,5.38,pl,m,5.17,sg,m,5.82,like
the girls behind the man like the boys.,behind,center_embedding,pl,f,5.38,pl,m,5.17,sg,m,5.82,like
the girls see the boys near the men.,near,peripheral,pl,f,5.38,pl,m,5.17,pl,m,5.82,see
the girls near the men see the boys.,near,center_embedding,pl,f,5.38,pl,m,5.17,pl,m,5.82,see
the girls see the boys behind the men.,behind,peripheral,pl,f,5.38,pl,m,5.17,pl,m,5.82,see
the girls behind the men see the boys.,behind,center_embedding,pl,f,5.38,pl,m,5.17,pl,m,5.82,see
the girls like the boys near the men.,near,peripheral,pl,f,5.38,pl,m,5.17,pl,m,5.82,like
the girls near the men like the boys.,near,center_embedding,pl,f,5.38,pl,m,5.17,pl,m,5.82,like
the girls like the boys behind the men.,behind,peripheral,pl,f,5.38,pl,m,5.17,pl,m,5.82,like
the girls behind the men like the boys.,behind,center_embedding,pl,f,5.38,pl,m,5.17,pl,m,5.82,like
the girl sees the boy near the king.,near,peripheral,sg,f,5.38,sg,m,5.17,sg,m,5.17,see
the girl near the king sees the boy.,near,center_embedding,sg,f,5.38,sg,m,5.17,sg,m,5.17,see
the girl sees the boy behind the king.,behind,peripheral,sg,f,5.38,sg,m,5.17,sg,m,5.17,see
the girl behind the king sees the boy.,behind,center_embedding,sg,f,5.38,sg,m,5.17,sg,m,5.17,see
the girl likes the boy near the king.,near,peripheral,sg,f,5.38,sg,m,5.17,sg,m,5.17,like
the girl near the king likes the boy.,near,center_embedding,sg,f,5.38,sg,m,5.17,sg,m,5.17,like
the girl likes the boy behind the king.,behind,peripheral,sg,f,5.38,sg,m,5.17,sg,m,5.17,like
the girl behind the king likes the boy.,behind,center_embedding,sg,f,5.38,sg,m,5.17,sg,m,5.17,like
the girl sees the boy near the kings.,near,peripheral,sg,f,5.38,sg,m,5.17,pl,m,5.17,see
the girl near the kings sees the boy.,near,center_embedding,sg,f,5.38,sg,m,5.17,pl,m,5.17,see
the girl sees the boy behind the kings.,behind,peripheral,sg,f,5.38,sg,m,5.17,pl,m,5.17,see
the girl behind the kings sees the boy.,behind,center_embedding,sg,f,5.38,sg,m,5.17,pl,m,5.17,see
the girl likes the boy near the kings.,near,peripheral,sg,f,5.38,sg,m,5.17,pl,m,5.17,like
the girl near the kings likes the boy.,near,center_embedding,sg,f,5.38,sg,m,5.17,pl,m,5.17,like
the girl likes the boy behind the kings.,behind,peripheral,sg,f,5.38,sg,m,5.17,pl,m,5.17,like
the girl behind the kings likes the boy.,behind,center_embedding,sg,f,5.38,sg,m,5.17,pl,m,5.17,like
the girl sees the boys near the king.,near,peripheral,sg,f,5.38,pl,m,5.17,sg,m,5.17,see
the girl near the king sees the boys.,near,center_embedding,sg,f,5.38,pl,m,5.17,sg,m,5.17,see
the girl sees the boys behind the king.,behind,peripheral,sg,f,5.38,pl,m,5.17,sg,m,5.17,see
the girl behind the king sees the boys.,behind,center_embedding,sg,f,5.38,pl,m,5.17,sg,m,5.17,see
the girl likes the boys near the king.,near,peripheral,sg,f,5.38,pl,m,5.17,sg,m,5.17,like
the girl near the king likes the boys.,near,center_embedding,sg,f,5.38,pl,m,5.17,sg,m,5.17,like
the girl likes the boys behind the king.,behind,peripheral,sg,f,5.38,pl,m,5.17,sg,m,5.17,like
the girl behind the king likes the boys.,behind,center_embedding,sg,f,5.38,pl,m,5.17,sg,m,5.17,like
the girl sees the boys near the kings.,near,peripheral,sg,f,5.38,pl,m,5.17,pl,m,5.17,see
the girl near the kings sees the boys.,near,center_embedding,sg,f,5.38,pl,m,5.17,pl,m,5.17,see
the girl sees the boys behind the kings.,behind,peripheral,sg,f,5.38,pl,m,5.17,pl,m,5.17,see
the girl behind the kings sees the boys.,behind,center_embedding,sg,f,5.38,pl,m,5.17,pl,m,5.17,see
the girl likes the boys near the kings.,near,peripheral,sg,f,5.38,pl,m,5.17,pl,m,5.17,like
the girl near the kings likes the boys.,near,center_embedding,sg,f,5.38,pl,m,5.17,pl,m,5.17,like
the girl likes the boys behind the kings.,behind,peripheral,sg,f,5.38,pl,m,5.17,pl,m,5.17,like
the girl behind the kings likes the boys.,behind,center_embedding,sg,f,5.38,pl,m,5.17,pl,m,5.17,like
the girls see the boy near the king.,near,peripheral,pl,f,5.38,sg,m,5.17,sg,m,5.17,see
the girls near the king see the boy.,near,center_embedding,pl,f,5.38,sg,m,5.17,sg,m,5.17,see
the girls see the boy behind the king.,behind,peripheral,pl,f,5.38,sg,m,5.17,sg,m,5.17,see
the girls behind the king see the boy.,behind,center_embedding,pl,f,5.38,sg,m,5.17,sg,m,5.17,see
the girls like the boy near the king.,near,peripheral,pl,f,5.38,sg,m,5.17,sg,m,5.17,like
the girls near the king like the boy.,near,center_embedding,pl,f,5.38,sg,m,5.17,sg,m,5.17,like
the girls like the boy behind the king.,behind,peripheral,pl,f,5.38,sg,m,5.17,sg,m,5.17,like
the girls behind the king like the boy.,behind,center_embedding,pl,f,5.38,sg,m,5.17,sg,m,5.17,like
the girls see the boy near the kings.,near,peripheral,pl,f,5.38,sg,m,5.17,pl,m,5.17,see
the girls near the kings see the boy.,near,center_embedding,pl,f,5.38,sg,m,5.17,pl,m,5.17,see
the girls see the boy behind the kings.,behind,peripheral,pl,f,5.38,sg,m,5.17,pl,m,5.17,see
the girls behind the kings see the boy.,behind,center_embedding,pl,f,5.38,sg,m,5.17,pl,m,5.17,see
the girls like the boy near the kings.,near,peripheral,pl,f,5.38,sg,m,5.17,pl,m,5.17,like
the girls near the kings like the boy.,near,center_embedding,pl,f,5.38,sg,m,5.17,pl,m,5.17,like
the girls like the boy behind the kings.,behind,peripheral,pl,f,5.38,sg,m,5.17,pl,m,5.17,like
the girls behind the kings like the boy.,behind,center_embedding,pl,f,5.38,sg,m,5.17,pl,m,5.17,like
the girls see the boys near the king.,near,peripheral,pl,f,5.38,pl,m,5.17,sg,m,5.17,see
the girls near the king see the boys.,near,center_embedding,pl,f,5.38,pl,m,5.17,sg,m,5.17,see
the girls see the boys behind the king.,behind,peripheral,pl,f,5.38,pl,m,5.17,sg,m,5.17,see
the girls behind the king see the boys.,behind,center_embedding,pl,f,5.38,pl,m,5.17,sg,m,5.17,see
the girls like the boys near the king.,near,peripheral,pl,f,5.38,pl,m,5.17,sg,m,5.17,like
the girls near the king like the boys.,near,center_embedding,pl,f,5.38,pl,m,5.17,sg,m,5.17,like
the girls like the boys behind the king.,behind,peripheral,pl,f,5.38,pl,m,5.17,sg,m,5.17,like
the girls behind the king like the boys.,behind,center_embedding,pl,f,5.38,pl,m,5.17,sg,m,5.17,like
the girls see the boys near the kings.,near,peripheral,pl,f,5.38,pl,m,5.17,pl,m,5.17,see
the girls near the kings see the boys.,near,center_embedding,pl,f,5.38,pl,m,5.17,pl,m,5.17,see
the girls see the boys behind the kings.,behind,peripheral,pl,f,5.38,pl,m,5.17,pl,m,5.17,see
the girls behind the kings see the boys.,behind,center_embedding,pl,f,5.38,pl,m,5.17,pl,m,5.17,see
the girls like the boys near the kings.,near,peripheral,pl,f,5.38,pl,m,5.17,pl,m,5.17,like
the girls near the kings like the boys.,near,center_embedding,pl,f,5.38,pl,m,5.17,pl,m,5.17,like
the girls like the boys behind the kings.,behind,peripheral,pl,f,5.38,pl,m,5.17,pl,m,5.17,like
the girls behind the kings like the boys.,behind,center_embedding,pl,f,5.38,pl,m,5.17,pl,m,5.17,like
the girl sees the king near the woman.,near,peripheral,sg,f,5.38,sg,m,5.17,sg,f,5.35,see
the girl near the woman sees the king.,near,center_embedding,sg,f,5.38,sg,m,5.17,sg,f,5.35,see
the girl sees the king behind the woman.,behind,peripheral,sg,f,5.38,sg,m,5.17,sg,f,5.35,see
the girl behind the woman sees the king.,behind,center_embedding,sg,f,5.38,sg,m,5.17,sg,f,5.35,see
the girl likes the king near the woman.,near,peripheral,sg,f,5.38,sg,m,5.17,sg,f,5.35,like
the girl near the woman likes the king.,near,center_embedding,sg,f,5.38,sg,m,5.17,sg,f,5.35,like
the girl likes the king behind the woman.,behind,peripheral,sg,f,5.38,sg,m,5.17,sg,f,5.35,like
the girl behind the woman likes the king.,behind,center_embedding,sg,f,5.38,sg,m,5.17,sg,f,5.35,like
the girl sees the king near the women.,near,peripheral,sg,f,5.38,sg,m,5.17,pl,f,5.35,see
the girl near the women sees the king.,near,center_embedding,sg,f,5.38,sg,m,5.17,pl,f,5.35,see
the girl sees the king behind the women.,behind,peripheral,sg,f,5.38,sg,m,5.17,pl,f,5.35,see
the girl behind the women sees the king.,behind,center_embedding,sg,f,5.38,sg,m,5.17,pl,f,5.35,see
the girl likes the king near the women.,near,peripheral,sg,f,5.38,sg,m,5.17,pl,f,5.35,like
the girl near the women likes the king.,near,center_embedding,sg,f,5.38,sg,m,5.17,pl,f,5.35,like
the girl likes the king behind the women.,behind,peripheral,sg,f,5.38,sg,m,5.17,pl,f,5.35,like
the girl behind the women likes the king.,behind,center_embedding,sg,f,5.38,sg,m,5.17,pl,f,5.35,like
the girl sees the kings near the woman.,near,peripheral,sg,f,5.38,pl,m,5.17,sg,f,5.35,see
the girl near the woman sees the kings.,near,center_embedding,sg,f,5.38,pl,m,5.17,sg,f,5.35,see
the girl sees the kings behind the woman.,behind,peripheral,sg,f,5.38,pl,m,5.17,sg,f,5.35,see
the girl behind the woman sees the kings.,behind,center_embedding,sg,f,5.38,pl,m,5.17,sg,f,5.35,see
the girl likes the kings near the woman.,near,peripheral,sg,f,5.38,pl,m,5.17,sg,f,5.35,like
the girl near the woman likes the kings.,near,center_embedding,sg,f,5.38,pl,m,5.17,sg,f,5.35,like
the girl likes the kings behind the woman.,behind,peripheral,sg,f,5.38,pl,m,5.17,sg,f,5.35,like
the girl behind the woman likes the kings.,behind,center_embedding,sg,f,5.38,pl,m,5.17,sg,f,5.35,like
the girl sees the kings near the women.,near,peripheral,sg,f,5.38,pl,m,5.17,pl,f,5.35,see
the girl near the women sees the kings.,near,center_embedding,sg,f,5.38,pl,m,5.17,pl,f,5.35,see
the girl sees the kings behind the women.,behind,peripheral,sg,f,5.38,pl,m,5.17,pl,f,5.35,see
the girl behind the women sees the kings.,behind,center_embedding,sg,f,5.38,pl,m,5.17,pl,f,5.35,see
the girl likes the kings near the women.,near,peripheral,sg,f,5.38,pl,m,5.17,pl,f,5.35,like
the girl near the women likes the kings.,near,center_embedding,sg,f,5.38,pl,m,5.17,pl,f,5.35,like
the girl likes the kings behind the women.,behind,peripheral,sg,f,5.38,pl,m,5.17,pl,f,5.35,like
the girl behind the women likes the kings.,behind,center_embedding,sg,f,5.38,pl,m,5.17,pl,f,5.35,like
the girls see the king near the woman.,near,peripheral,pl,f,5.38,sg,m,5.17,sg,f,5.35,see
the girls near the woman see the king.,near,center_embedding,pl,f,5.38,sg,m,5.17,sg,f,5.35,see
the girls see the king behind the woman.,behind,peripheral,pl,f,5.38,sg,m,5.17,sg,f,5.35,see
the girls behind the woman see the king.,behind,center_embedding,pl,f,5.38,sg,m,5.17,sg,f,5.35,see
the girls like the king near the woman.,near,peripheral,pl,f,5.38,sg,m,5.17,sg,f,5.35,like
the girls near the woman like the king.,near,center_embedding,pl,f,5.38,sg,m,5.17,sg,f,5.35,like
the girls like the king behind the woman.,behind,peripheral,pl,f,5.38,sg,m,5.17,sg,f,5.35,like
the girls behind the woman like the king.,behind,center_embedding,pl,f,5.38,sg,m,5.17,sg,f,5.35,like
the girls see the king near the women.,near,peripheral,pl,f,5.38,sg,m,5.17,pl,f,5.35,see
the girls near the women see the king.,near,center_embedding,pl,f,5.38,sg,m,5.17,pl,f,5.35,see
the girls see the king behind the women.,behind,peripheral,pl,f,5.38,sg,m,5.17,pl,f,5.35,see
the girls behind the women see the king.,behind,center_embedding,pl,f,5.38,sg,m,5.17,pl,f,5.35,see
the girls like the king near the women.,near,peripheral,pl,f,5.38,sg,m,5.17,pl,f,5.35,like
the girls near the women like the king.,near,center_embedding,pl,f,5.38,sg,m,5.17,pl,f,5.35,like
the girls like the king behind the women.,behind,peripheral,pl,f,5.38,sg,m,5.17,pl,f,5.35,like
the girls behind the women like the king.,behind,center_embedding,pl,f,5.38,sg,m,5.17,pl,f,5.35,like
the girls see the kings near the woman.,near,peripheral,pl,f,5.38,pl,m,5.17,sg,f,5.35,see
the girls near the woman see the kings.,near,center_embedding,pl,f,5.38,pl,m,5.17,sg,f,5.35,see
the girls see the kings behind the woman.,behind,peripheral,pl,f,5.38,pl,m,5.17,sg,f,5.35,see
the girls behind the woman see the kings.,behind,center_embedding,pl,f,5.38,pl,m,5.17,sg,f,5.35,see
the girls like the kings near the woman.,near,peripheral,pl,f,5.38,pl,m,5.17,sg,f,5.35,like
the girls near the woman like the kings.,near,center_embedding,pl,f,5.38,pl,m,5.17,sg,f,5.35,like
the girls like the kings behind the woman.,behind,peripheral,pl,f,5.38,pl,m,5.17,sg,f,5.35,like
the girls behind the woman like the kings.,behind,center_embedding,pl,f,5.38,pl,m,5.17,sg,f,5.35,like
the girls see the kings near the women.,near,peripheral,pl,f,5.38,pl,m,5.17,pl,f,5.35,see
the girls near the women see the kings.,near,center_embedding,pl,f,5.38,pl,m,5.17,pl,f,5.35,see
the girls see the kings behind the women.,behind,peripheral,pl,f,5.38,pl,m,5.17,pl,f,5.35,see
the girls behind the women see the kings.,behind,center_embedding,pl,f,5.38,pl,m,5.17,pl,f,5.35,see
the girls like the kings near the women.,near,peripheral,pl,f,5.38,pl,m,5.17,pl,f,5.35,like
the girls near the women like the kings.,near,center_embedding,pl,f,5.38,pl,m,5.17,pl,f,5.35,like
the girls like the kings behind the women.,behind,peripheral,pl,f,5.38,pl,m,5.17,pl,f,5.35,like
the girls behind the women like the kings.,behind,center_embedding,pl,f,5.38,pl,m,5.17,pl,f,5.35,like
the girl sees the king near the lady.,near,peripheral,sg,f,5.38,sg,m,5.17,sg,f,4.95,see
the girl near the lady sees the king.,near,center_embedding,sg,f,5.38,sg,m,5.17,sg,f,4.95,see
the girl sees the king behind the lady.,behind,peripheral,sg,f,5.38,sg,m,5.17,sg,f,4.95,see
the girl behind the lady sees the king.,behind,center_embedding,sg,f,5.38,sg,m,5.17,sg,f,4.95,see
the girl likes the king near the lady.,near,peripheral,sg,f,5.38,sg,m,5.17,sg,f,4.95,like
the girl near the lady likes the king.,near,center_embedding,sg,f,5.38,sg,m,5.17,sg,f,4.95,like
the girl likes the king behind the lady.,behind,peripheral,sg,f,5.38,sg,m,5.17,sg,f,4.95,like
the girl behind the lady likes the king.,behind,center_embedding,sg,f,5.38,sg,m,5.17,sg,f,4.95,like
the girl sees the king near the ladies.,near,peripheral,sg,f,5.38,sg,m,5.17,pl,f,4.95,see
the girl near the ladies sees the king.,near,center_embedding,sg,f,5.38,sg,m,5.17,pl,f,4.95,see
the girl sees the king behind the ladies.,behind,peripheral,sg,f,5.38,sg,m,5.17,pl,f,4.95,see
the girl behind the ladies sees the king.,behind,center_embedding,sg,f,5.38,sg,m,5.17,pl,f,4.95,see
the girl likes the king near the ladies.,near,peripheral,sg,f,5.38,sg,m,5.17,pl,f,4.95,like
the girl near the ladies likes the king.,near,center_embedding,sg,f,5.38,sg,m,5.17,pl,f,4.95,like
the girl likes the king behind the ladies.,behind,peripheral,sg,f,5.38,sg,m,5.17,pl,f,4.95,like
the girl behind the ladies likes the king.,behind,center_embedding,sg,f,5.38,sg,m,5.17,pl,f,4.95,like
the girl sees the kings near the lady.,near,peripheral,sg,f,5.38,pl,m,5.17,sg,f,4.95,see
the girl near the lady sees the kings.,near,center_embedding,sg,f,5.38,pl,m,5.17,sg,f,4.95,see
the girl sees the kings behind the lady.,behind,peripheral,sg,f,5.38,pl,m,5.17,sg,f,4.95,see
the girl behind the lady sees the kings.,behind,center_embedding,sg,f,5.38,pl,m,5.17,sg,f,4.95,see
the girl likes the kings near the lady.,near,peripheral,sg,f,5.38,pl,m,5.17,sg,f,4.95,like
the girl near the lady likes the kings.,near,center_embedding,sg,f,5.38,pl,m,5.17,sg,f,4.95,like
the girl likes the kings behind the lady.,behind,peripheral,sg,f,5.38,pl,m,5.17,sg,f,4.95,like
the girl behind the lady likes the kings.,behind,center_embedding,sg,f,5.38,pl,m,5.17,sg,f,4.95,like
the girl sees the kings near the ladies.,near,peripheral,sg,f,5.38,pl,m,5.17,pl,f,4.95,see
the girl near the ladies sees the kings.,near,center_embedding,sg,f,5.38,pl,m,5.17,pl,f,4.95,see
the girl sees the kings behind the ladies.,behind,peripheral,sg,f,5.38,pl,m,5.17,pl,f,4.95,see
the girl behind the ladies sees the kings.,behind,center_embedding,sg,f,5.38,pl,m,5.17,pl,f,4.95,see
the girl likes the kings near the ladies.,near,peripheral,sg,f,5.38,pl,m,5.17,pl,f,4.95,like
the girl near the ladies likes the kings.,near,center_embedding,sg,f,5.38,pl,m,5.17,pl,f,4.95,like
the girl likes the kings behind the ladies.,behind,peripheral,sg,f,5.38,pl,m,5.17,pl,f,4.95,like
the girl behind the ladies likes the kings.,behind,center_embedding,sg,f,5.38,pl,m,5.17,pl,f,4.95,like
the girls see the king near the lady.,near,peripheral,pl,f,5.38,sg,m,5.17,sg,f,4.95,see
the girls near the lady see the king.,near,center_embedding,pl,f,5.38,sg,m,5.17,sg,f,4.95,see
the girls see the king behind the lady.,behind,peripheral,pl,f,5.38,sg,m,5.17,sg,f,4.95,see
the girls behind the lady see the king.,behind,center_embedding,pl,f,5.38,sg,m,5.17,sg,f,4.95,see
the girls like the king near the lady.,near,peripheral,pl,f,5.38,sg,m,5.17,sg,f,4.95,like
the girls near the lady like the king.,near,center_embedding,pl,f,5.38,sg,m,5.17,sg,f,4.95,like
the girls like the king behind the lady.,behind,peripheral,pl,f,5.38,sg,m,5.17,sg,f,4.95,like
the girls behind the lady like the king.,behind,center_embedding,pl,f,5.38,sg,m,5.17,sg,f,4.95,like
the girls see the king near the ladies.,near,peripheral,pl,f,5.38,sg,m,5.17,pl,f,4.95,see
the girls near the ladies see the king.,near,center_embedding,pl,f,5.38,sg,m,5.17,pl,f,4.95,see
the girls see the king behind the ladies.,behind,peripheral,pl,f,5.38,sg,m,5.17,pl,f,4.95,see
