sentence,subj_type,subj_PERS,subj_NUM,subj_GEN,subj_ANIM,verb_type,verb_PERS,verb_NUM,verb_finite,has_main,has_embed,has_objrel,has_relative_clause,has_subjrel,incongruence_poss_subj_count,incongruence_poss_obj_count,incongruence_subj_obj_count,incongruence_subj_embedsubj_count,rel_type,clause_type,bound_variable,mean_zipf,sentence_length,long_range_agreement_with_attractor
all women see my man.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all women see my men.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,2.0,1.0,,,,False,5.0,6,
all women see my book.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all women see my books.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,2.0,1.0,,,,False,5.0,6,
all women see our man.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,2.0,2.0,,,,False,5.0,6,
all women see our men.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all women see our book.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,2.0,2.0,,,,False,5.0,6,
all women see our books.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all women see your man.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all women see your men.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all women see your book.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all women see your books.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all women see her man.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all women see her men.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,2.0,1.0,,,,False,5.0,6,
all women see her book.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all women see her books.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,2.0,1.0,,,,False,5.0,6,
all women see his man.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,0.0,2.0,,,,False,5.0,6,
all women see his men.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all women see his book.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all women see his books.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,2.0,1.0,,,,False,5.0,6,
all women see its man.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all women see its men.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,2.0,1.0,,,,False,5.0,6,
all women see its book.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,0.0,2.0,,,,False,5.0,6,
all women see its books.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all women see their man.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,True,5.0,6,
all women see their men.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,0.0,1.0,,,,True,5.0,6,
all women see their book.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,True,5.0,6,
all women see their books.,N,3.0,pl,f,True,Trans,,pl,True,False,False,False,False,False,,0.0,1.0,,,,True,5.0,6,
all women saw my man.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all women saw my men.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,False,5.0,6,
all women saw my book.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all women saw my books.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,False,5.0,6,
all women saw our man.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,False,5.0,6,
all women saw our men.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all women saw our book.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,False,5.0,6,
all women saw our books.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all women saw your man.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all women saw your men.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all women saw your book.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all women saw your books.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all women saw her man.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all women saw her men.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,False,5.0,6,
all women saw her book.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all women saw her books.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,False,5.0,6,
all women saw his man.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,0.0,2.0,,,,False,5.0,6,
all women saw his men.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all women saw his book.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all women saw his books.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,False,5.0,6,
all women saw its man.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all women saw its men.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,False,5.0,6,
all women saw its book.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,0.0,2.0,,,,False,5.0,6,
all women saw its books.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all women saw their man.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,True,5.0,6,
all women saw their men.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,0.0,1.0,,,,True,5.0,6,
all women saw their book.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,True,5.0,6,
all women saw their books.,N,3.0,pl,f,True,Trans,,,True,False,False,False,False,False,,0.0,1.0,,,,True,5.0,6,
all men see my woman.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all men see my women.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,2.0,1.0,,,,False,5.0,6,
all men see my book.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all men see my books.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,2.0,1.0,,,,False,5.0,6,
all men see our woman.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,2.0,2.0,,,,False,5.0,6,
all men see our women.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all men see our book.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,2.0,2.0,,,,False,5.0,6,
all men see our books.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all men see your woman.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all men see your women.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all men see your book.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all men see your books.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all men see her woman.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,0.0,2.0,,,,False,5.0,6,
all men see her women.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all men see her book.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all men see her books.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,2.0,1.0,,,,False,5.0,6,
all men see his woman.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all men see his women.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,2.0,1.0,,,,False,5.0,6,
all men see his book.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all men see his books.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,2.0,1.0,,,,False,5.0,6,
all men see its woman.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,2.0,2.0,,,,False,5.0,6,
all men see its women.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,3.0,1.0,,,,False,5.0,6,
all men see its book.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,0.0,2.0,,,,False,5.0,6,
all men see its books.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all men see their woman.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,True,5.0,6,
all men see their women.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,0.0,1.0,,,,True,5.0,6,
all men see their book.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,True,5.0,6,
all men see their books.,N,3.0,pl,m,True,Trans,,pl,True,False,False,False,False,False,,0.0,1.0,,,,True,5.0,6,
all men saw my woman.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all men saw my women.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,False,5.0,6,
all men saw my book.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all men saw my books.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,False,5.0,6,
all men saw our woman.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,False,5.0,6,
all men saw our women.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all men saw our book.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,False,5.0,6,
all men saw our books.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all men saw your woman.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all men saw your women.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all men saw your book.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all men saw your books.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all men saw her woman.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,0.0,2.0,,,,False,5.0,6,
all men saw her women.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all men saw her book.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all men saw her books.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,False,5.0,6,
all men saw his woman.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all men saw his women.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,False,5.0,6,
all men saw his book.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,False,5.0,6,
all men saw his books.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,False,5.0,6,
all men saw its woman.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,False,5.0,6,
all men saw its women.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,3.0,1.0,,,,False,5.0,6,
all men saw its book.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,0.0,2.0,,,,False,5.0,6,
all men saw its books.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,False,5.0,6,
all men saw their woman.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,True,5.0,6,
all men saw their women.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,0.0,1.0,,,,True,5.0,6,
all men saw their book.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,True,5.0,6,
all men saw their books.,N,3.0,pl,m,True,Trans,,,True,False,False,False,False,False,,0.0,1.0,,,,True,5.0,6,
I see my woman.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
I see my man.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
I see my women.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,2.0,2.0,,,,,6.0,5,
I see my men.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,2.0,2.0,,,,,6.0,5,
I see my book.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
I see my books.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,2.0,3.0,,,,,6.0,5,
I see our woman.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,2.0,1.0,,,,,6.0,5,
I see our man.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,2.0,1.0,,,,,6.0,5,
I see our women.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
I see our men.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
I see our book.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,2.0,2.0,,,,,6.0,5,
I see our books.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,3.0,,,,,6.0,5,
I see your woman.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
I see your man.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
I see your women.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
I see your men.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
I see your book.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
I see your books.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,3.0,,,,,6.0,5,
I see her woman.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,0.0,1.0,,,,,6.0,5,
I see her man.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
I see her women.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
I see her men.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,2.0,2.0,,,,,6.0,5,
I see her book.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
I see her books.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,2.0,3.0,,,,,6.0,5,
I see his woman.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
I see his man.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,0.0,1.0,,,,,6.0,5,
I see his women.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,2.0,2.0,,,,,6.0,5,
I see his men.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
I see his book.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
I see his books.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,2.0,3.0,,,,,6.0,5,
I see its woman.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,2.0,1.0,,,,,6.0,5,
I see its man.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
I see its women.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,3.0,2.0,,,,,6.0,5,
I see its men.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,2.0,2.0,,,,,6.0,5,
I see its book.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,0.0,2.0,,,,,6.0,5,
I see its books.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,3.0,,,,,6.0,5,
I see their woman.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
I see their man.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
I see their women.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,0.0,2.0,,,,,6.0,5,
I see their men.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,0.0,2.0,,,,,6.0,5,
I see their book.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
I see their books.,PRO,1.0,sg,,True,Trans,1.0,sg,True,False,False,False,False,False,,0.0,3.0,,,,,6.0,5,
I saw my woman.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
I saw my man.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
I saw my women.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,6.0,5,
I saw my men.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,6.0,5,
I saw my book.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
I saw my books.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,2.0,3.0,,,,,6.0,5,
I saw our woman.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,6.0,5,
I saw our man.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,6.0,5,
I saw our women.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
I saw our men.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
I saw our book.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,6.0,5,
I saw our books.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,3.0,,,,,6.0,5,
I saw your woman.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
I saw your man.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
I saw your women.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
I saw your men.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
I saw your book.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
I saw your books.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,3.0,,,,,6.0,5,
I saw her woman.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,0.0,1.0,,,,,6.0,5,
I saw her man.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
I saw her women.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
I saw her men.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,6.0,5,
I saw her book.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
I saw her books.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,2.0,3.0,,,,,6.0,5,
I saw his woman.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
I saw his man.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,0.0,1.0,,,,,6.0,5,
I saw his women.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,6.0,5,
I saw his men.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
I saw his book.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
I saw his books.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,2.0,3.0,,,,,6.0,5,
I saw its woman.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,6.0,5,
I saw its man.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
I saw its women.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,3.0,2.0,,,,,6.0,5,
I saw its men.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,6.0,5,
I saw its book.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,0.0,2.0,,,,,6.0,5,
I saw its books.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,3.0,,,,,6.0,5,
I saw their woman.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
I saw their man.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
I saw their women.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,0.0,2.0,,,,,6.0,5,
I saw their men.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,0.0,2.0,,,,,6.0,5,
I saw their book.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
I saw their books.,PRO,1.0,sg,,True,Trans,,,True,False,False,False,False,False,,0.0,3.0,,,,,6.0,5,
you see my woman.,PRO,2.0,,,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
you see my man.,PRO,2.0,,,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
you see my women.,PRO,2.0,,,True,Trans,,pl,True,False,False,False,False,False,,2.0,1.0,,,,,6.0,5,
